session_id,user_id,session_start,session_end,session_duration_seconds
SES0014383,U01162,2024-05-13T01:47:27Z,13/05/2024 01:47,31
SES0014384,U01162,15/06/2024 11:34,2024-06-15T11:37:45Z,207
SES0014385,U01162,17/05/2024 15:21,17/05/2024 15:21,22
SES0014386,U01162,2024-06-21T21:42:17Z,2024-06-21 21:48:23,366
SES0014387,U01162,2024-05-25T14:29:04Z,25/05/2024 14:32,222
SES0014388,U01162,08/05/2024 00:20,2024-05-08 00:20:48,7
SES0014389,U01162,2024-06-02 10:35:23,2024-06-02T10:37:21Z,N/A
SES0014390,U01162,2024-06-28 21:21:26,28/06/2024 21:23,122
SES0014391,U01162,2024-06-29T14:58:42Z,29/06/2024 15:03,312
SES0014392,U01162,2024-05-25T00:34:33Z,2024-05-25 00:36:37,
SES0014393,U01162,26/05/2024 02:37,2024-05-26 02:49:08,710
SES0014394,U01162,2024-06-06T20:15:47Z,2024-06-06T20:28:20Z,753
SES0014395,U01162,2024-05-04 05:28:31,2024-05-04 05:31:14,163
SES0014396,U01162,2024-05-17T20:57:30Z,17/05/2024 21:01,269
SES0014397,U01163,2024-04-09T21:33:50Z,2024-04-09 21:39:09,319
SES0014398,U01163,28/07/2023 11:30,28/07/2023 11:32,N/A
SES0014399,U01164,2024-01-11T00:11:44Z,2024-01-11 00:15:05,201
SES0014400,U01164,25/01/2024 04:21,2024-01-25T04:23:27Z,115
SES0014401,U01164,2023-12-28T01:35:08Z,28/12/2023 01:37,143
SES0014402,U01164,02/04/2023 23:07,2023-04-02 23:08:00,56
SES0014403,U01164,2024-01-04T09:52:23Z,2024-01-04T10:00:09Z,466
SES0014404,U01164,2023-11-14T00:57:56Z,2023-11-14 01:03:52,356
SES0014405,U01164,01/02/2024 14:03,01/02/2024 14:04,50
SES0014406,U01164,05/02/2024 17:47,05/02/2024 17:48,59
SES0014407,U01164,2024-01-06T17:07:18Z,2024-01-06 17:17:25,607
SES0014408,U01164,2024-01-21 18:08:11,2024-01-21 18:12:36,265
SES0014409,U01164,19/12/2023 22:24,19/12/2023 22:25,53
SES0014410,U01164,2023-07-17T22:57:06Z,17/07/2023 22:57,40
SES0014411,U01164,2024-01-15 04:56:34,2024-01-15T04:56:34Z,0
SES0014412,U01164,2023-12-28T20:41:59Z,2023-12-28T20:42:38Z,39
SES0014413,U01164,2024-02-06T23:35:13Z,2024-02-06 23:45:35,622
SES0014414,U01164,2023-09-07T17:55:49Z,07/09/2023 18:03,471
SES0014415,U01164,2023-08-02T00:56:53Z,2023-08-02 01:05:39,526
SES0014416,U01164,2024-01-07 18:45:56,2024-01-07T18:46:12Z,16
SES0014417,U01164,06/09/2023 09:34,2023-09-06T09:36:42Z,148
SES0014418,U01164,31/01/2024 21:57,2024-01-31 21:59:14,78
SES0014419,U01164,12/02/2024 15:47,2024-02-12T15:48:44Z,89
SES0014420,U01164,2023-05-09 13:57:51,2023-05-09 13:58:06,15
SES0014421,U01164,07/03/2024 05:49,2024-03-07T05:51:43Z,132
SES0014422,U01164,2023-06-05T06:29:24Z,2023-06-05T06:30:03Z,39
SES0014423,U01164,2023-07-27T08:32:51Z,27/07/2023 08:42,564
SES0014424,U01164,2023-06-28T21:23:18Z,2023-06-28T21:28:25Z,
SES0014425,U01164,2023-08-24T21:21:47Z,24/08/2023 21:25,225
SES0014426,U01164,2023-06-30 15:20:58,2023-06-30T15:34:21Z,803
SES0014427,U01164,2024-01-28 18:37:42,2024-01-28 19:07:38,
SES0014428,U01164,10/11/2023 11:50,2023-11-10 11:53:52,203
SES0014429,U01164,16/07/2023 18:43,16/07/2023 18:43,35
SES0014430,U01164,2023-09-03 09:53:09,03/09/2023 10:04,672
SES0014431,U01164,10/03/2024 21:16,2024-03-10T21:16:57Z,57
SES0014432,U01164,2023-12-12 08:57:32,2023-12-12T09:02:10Z,278
SES0014433,U01164,2023-09-05 15:57:00,05/09/2023 15:57,17
SES0014434,U01164,20/08/2023 10:00,2023-08-20 10:02:37,108
SES0014435,U01164,23/05/2023 13:03,2023-05-23T13:05:22Z,110
SES0014436,U01164,2024-02-20 18:01:20,2024-02-20 18:03:10,110
SES0014437,U01164,14/08/2023 09:58,2023-08-14T09:59:38Z,N/A
SES0014438,U01164,2023-05-23 12:55:36,23/05/2023 12:56,52
SES0014439,U01166,2024-01-01 15:57:39,2024-01-01T15:59:44Z,125
SES0014440,U01166,2024-01-01 13:15:07,01/01/2024 13:16,70
SES0014441,U01166,01/01/2024 11:51,01/01/2024 11:53,117
SES0014442,U01166,2024-01-01 04:35:50,01/01/2024 04:36,31
SES0014443,U01166,2024-01-01T06:35:53Z,2024-01-01T06:39:14Z,201
SES0014444,U01166,01/01/2024 12:19,2024-01-01T12:19:19Z,11
SES0014445,U01166,01/01/2024 03:49,01/01/2024 03:50,
SES0014446,U01166,01/01/2024 22:19,2024-01-01T22:21:12Z,82
SES0014447,U01166,01/01/2024 01:01,2024-01-01 01:01:00,0
SES0014448,U01166,2024-01-01T03:24:00Z,2024-01-01T03:24:26Z,26
SES0014449,U01166,2024-01-01 23:57:37,2024-01-02 00:01:02,205
SES0014450,U01166,01/01/2024 18:00,2024-01-01T18:00:16Z,15
SES0014451,U01166,2024-01-01T19:01:27Z,2024-01-01 19:02:34,67
SES0014452,U01166,2024-01-01T08:10:17Z,2024-01-01T08:11:55Z,98
SES0014453,U01166,2024-01-01 03:17:55,2024-01-01T03:18:18Z,23
SES0014454,U01166,2024-01-01T12:21:25Z,01/01/2024 12:23,132
SES0014455,U01166,01/01/2024 07:06,01/01/2024 07:16,581
SES0014456,U01166,2024-01-01T22:31:04Z,01/01/2024 22:39,498
SES0014457,U01166,2024-01-01T01:55:16Z,2024-01-01T01:56:41Z,85
SES0014458,U01166,01/01/2024 06:19,2024-01-01 06:21:42,124
SES0014459,U01167,2023-08-15T17:48:26Z,2023-08-15T17:55:02Z,396
SES0014460,U01167,13/08/2023 11:45,2023-08-13 11:48:28,158
SES0014461,U01167,31/07/2023 04:27,2023-07-31 04:30:28,208
SES0014462,U01167,2023-06-10T15:04:31Z,2023-06-10T15:09:43Z,312
SES0014463,U01167,2023-07-03 17:14:51,03/07/2023 17:16,122
SES0014464,U01167,2023-07-22T09:22:04Z,22/07/2023 09:25,204
SES0014465,U01167,2023-06-25 11:40:55,25/06/2023 11:43,
SES0014466,U01167,03/08/2023 11:46,2023-08-03T11:48:00Z,89
SES0014467,U01167,2023-06-29T23:45:16Z,2023-06-29T23:45:39Z,23
SES0014468,U01167,2023-08-23T00:57:26Z,23/08/2023 01:01,254
SES0014469,U01167,11/06/2023 16:00,2023-06-11 16:03:03,
SES0014470,U01167,2023-07-30 06:41:43,30/07/2023 06:42,55
SES0014471,U01167,03/08/2023 05:29,03/08/2023 05:31,103
SES0014472,U01167,05/08/2023 03:47,2023-08-05T03:51:13Z,209
SES0014473,U01167,16/07/2023 01:42,2023-07-16 01:42:02,0
SES0014474,U01167,2023-06-20 14:06:26,2023-06-20T14:09:18Z,172
SES0014475,U01167,08/08/2023 04:59,2023-08-08 05:01:08,76
SES0014476,U01167,2023-06-20 17:39:22,2023-06-20T17:54:11Z,889
SES0014477,U01167,09/07/2023 20:07,2023-07-09T20:08:03Z,19
SES0014478,U01167,2023-06-24 01:31:55,24/06/2023 01:32,32
SES0014479,U01167,2023-08-21T05:24:44Z,2023-08-21T05:28:52Z,248
SES0014480,U01167,22/08/2023 17:00,2023-08-22T17:00:01Z,0
SES0014481,U01167,05/09/2023 12:13,2023-09-05T12:15:07Z,73
SES0014482,U01167,2023-06-10T23:17:59Z,10/06/2023 23:18,60
SES0014483,U01167,2023-07-06 17:25:13,06/07/2023 17:26,77
SES0014484,U01167,2023-07-13 12:33:50,2023-07-13T12:35:31Z,101
SES0014485,U01167,2023-07-18 08:51:45,2023-07-18 08:58:09,384
SES0014486,U01167,22/07/2023 15:31,2023-07-22T15:32:21Z,38
SES0014487,U01167,2023-07-06 23:54:18,2023-07-06T23:58:38Z,260
SES0014488,U01167,2023-08-21T20:42:10Z,2023-08-21T20:48:33Z,383
SES0014489,U01167,2023-08-17 03:53:59,17/08/2023 03:56,148
SES0014490,U01167,2023-06-19T17:31:19Z,2023-06-19 17:33:26,N/A
SES0014491,U01167,2023-06-18 13:00:52,2023-06-18T13:01:54Z,62
SES0014492,U01167,17/07/2023 16:49,2023-07-17 16:51:30,115
SES0014493,U01167,2023-08-12 00:50:15,2023-08-12T01:04:31Z,856
SES0014494,U01167,2023-06-17T01:47:58Z,17/06/2023 01:49,111
SES0014495,U01167,2023-07-07T21:58:52Z,2023-07-07 22:01:48,176
SES0014496,U01167,2023-07-08T13:52:27Z,2023-07-08 13:53:52,85
SES0014497,U01167,08/07/2023 09:20,2023-07-08 09:24:17,242
SES0014498,U01167,2023-07-24T09:06:32Z,2023-07-24T09:08:26Z,114
SES0014499,U01167,2023-07-18 03:03:03,2023-07-18T03:13:17Z,614
SES0014500,U01167,2023-07-07 21:11:06,07/07/2023 21:13,119
SES0014501,U01167,2023-07-05 06:04:58,2023-07-05T06:05:23Z,25
SES0014502,U01167,16/08/2023 00:06,2023-08-16 00:09:57,182
SES0014503,U01167,2023-07-04 20:00:58,04/07/2023 20:01,28
SES0014504,U01167,26/06/2023 02:47,2023-06-26T02:48:40Z,44
SES0014505,U01167,2023-08-19T13:17:43Z,2023-08-19 13:30:10,747
SES0014506,U01167,2023-07-21 18:07:39,21/07/2023 18:08,24
SES0014507,U01167,2023-06-24 08:21:16,24/06/2023 08:26,334
SES0014508,U01167,14/08/2023 00:13,2023-08-14 00:14:50,53
SES0014509,U01167,2023-08-30 12:28:31,30/08/2023 12:41,793
SES0014510,U01167,2023-06-13 02:35:40,2023-06-13T02:39:04Z,204
SES0014511,U01167,2023-06-22T00:41:25Z,2023-06-22T00:49:34Z,489
SES0014512,U01167,23/07/2023 22:38,23/07/2023 22:39,31
SES0014513,U01167,2023-09-01 09:33:58,2023-09-01T09:37:56Z,238
SES0014514,U01167,16/06/2023 10:28,2023-06-16 11:01:36,1958
SES0014515,U01167,2023-06-16 11:07:09,2023-06-16 11:09:17,128
SES0014516,U01167,2023-06-22 02:30:19,2023-06-22T02:37:54Z,455
SES0014517,U01167,2023-06-25T03:32:19Z,2023-06-25T03:37:57Z,338
SES0014518,U01167,2023-06-12T20:52:56Z,12/06/2023 21:08,961
SES0014519,U01167,2023-07-28 10:26:50,28/07/2023 10:28,71
SES0014520,U01167,2023-07-20T01:44:50Z,2023-07-20T01:48:33Z,223
SES0014521,U01167,23/06/2023 13:59,2023-06-23 14:11:47,764
SES0014522,U01167,2023-08-27T00:56:09Z,27/08/2023 00:57,76
SES0014523,U01167,2023-07-22 08:58:35,2023-07-22T09:03:08Z,273
SES0014524,U01167,2023-07-24T06:58:41Z,24/07/2023 06:59,30
SES0014525,U01167,09/06/2023 12:44,09/06/2023 12:44,5
SES0014526,U01167,2023-06-19 14:12:11,2023-06-21T18:57:42Z,189931
SES0014527,U01167,2023-07-17 15:08:03,17/07/2023 15:12,243
SES0014528,U01167,08/07/2023 03:19,2023-07-08T03:21:37Z,113
SES0014529,U01167,2023-09-03T13:27:13Z,03/09/2023 13:50,1401
SES0014530,U01167,2023-07-02 16:12:05,02/07/2023 16:45,1995
SES0014531,U01167,2023-07-13 19:30:23,13/07/2023 19:32,132
SES0014532,U01167,25/08/2023 16:42,2023-08-25 16:44:36,135
SES0014533,U01167,2023-06-14T02:05:13Z,2023-06-14T02:17:20Z,727
SES0014534,U01167,20/07/2023 21:05,20/07/2023 21:06,97
SES0014535,U01167,2023-08-06 19:05:37,2023-08-06T19:06:31Z,54
SES0014536,U01167,2023-06-14 14:33:50,2023-06-14 14:35:04,74
SES0014537,U01167,2023-07-05T06:59:12Z,05/07/2023 07:00,106
SES0014538,U01167,2023-08-01 19:58:07,01/08/2023 20:06,508
SES0014539,U01168,2023-05-01T07:58:44Z,2023-05-01 08:00:21,97
SES0014540,U01168,2023-05-12T18:35:35Z,2023-05-12T18:37:20Z,105
SES0014541,U01168,2023-04-23 14:30:02,23/04/2023 14:39,570
SES0014542,U01168,2023-05-19 20:21:57,2023-05-19T21:14:23Z,3146
SES0014543,U01168,2023-05-13 03:16:14,2023-05-13 03:20:32,258
SES0014544,U01168,2023-05-01 00:01:55,2023-05-01T00:01:55Z,
SES0014545,U01168,2023-05-15T09:28:02Z,15/05/2023 09:28,49
SES0014546,U01168,2023-05-19T20:45:28Z,2023-05-19T20:48:20Z,172
SES0014547,U01168,03/05/2023 09:11,2023-05-03T09:14:10Z,132
SES0014548,U01168,24/04/2023 23:23,2023-04-24T23:25:51Z,125
SES0014549,U01169,19/02/2024 19:37,2024-02-19T19:43:30Z,352
SES0014550,U01169,2024-01-13T02:24:36Z,2024-01-13T02:39:43Z,907
SES0014551,U01169,30/12/2023 21:25,2023-12-30 21:25:43,
SES0014552,U01169,2023-12-20 06:58:50,20/12/2023 07:04,N/A
SES0014553,U01169,2024-04-10 16:28:56,2024-04-10 16:32:58,242
SES0014554,U01170,07/12/2023 19:17,2023-12-07T19:19:27Z,94
SES0014555,U01170,2023-12-26 21:30:56,2023-12-26T21:34:55Z,239
SES0014556,U01170,2023-09-18 10:59:44,18/09/2023 11:01,95
SES0014557,U01170,2023-10-11T11:29:28Z,2023-10-11 11:35:03,335
SES0014558,U01170,2023-07-27T13:16:04Z,27/07/2023 13:20,239
SES0014559,U01170,2023-11-17 06:55:07,2023-11-17 06:57:56,169
SES0014560,U01170,2023-12-03 19:55:42,2023-12-03T19:55:58Z,16
SES0014561,U01170,2023-08-08T03:01:24Z,08/08/2023 03:03,106
SES0014562,U01170,27/11/2023 22:09,2023-11-27T22:09:53Z,14
SES0014563,U01170,2023-10-11 05:05:30,2023-10-11T05:27:41Z,1331
SES0014564,U01170,2023-10-13T18:58:14Z,13/10/2023 19:03,300
SES0014565,U01170,30/12/2023 01:29,2023-12-30T01:31:13Z,116
SES0014566,U01170,2023-07-19T08:56:20Z,2023-07-19T08:56:54Z,34
SES0014567,U01170,19/11/2023 06:56,2023-11-19 06:57:39,78
SES0014568,U01170,2023-07-22T10:46:55Z,2023-07-22T10:47:00Z,5
SES0014569,U01170,01/09/2023 01:38,2023-09-01 01:40:31,135
SES0014570,U01170,2023-09-30T11:32:30Z,2023-09-30T11:45:10Z,760
SES0014571,U01170,2023-10-05 00:10:06,2023-10-05 00:15:25,
SES0014572,U01170,2023-07-27T21:04:35Z,2023-07-27 21:12:53,498
SES0014573,U01170,2023-09-11T02:50:55Z,11/09/2023 02:51,7
SES0014574,U01170,2023-12-06T06:10:12Z,2023-12-06T06:14:39Z,267
SES0014575,U01170,2023-11-10 07:53:18,2023-11-10T07:53:54Z,36
SES0014576,U01170,2023-12-16T22:04:14Z,2023-12-16 22:04:49,35
SES0014577,U01170,2023-11-23 10:37:12,2023-11-23T10:44:23Z,N/A
SES0014578,U01170,2023-08-21T16:05:28Z,21/08/2023 16:06,80
SES0014579,U01170,2023-11-15 23:51:20,2023-11-15 23:55:04,224
SES0014580,U01170,2023-10-13 02:14:42,2023-10-13 02:21:14,392
SES0014581,U01170,2023-11-18 22:34:53,2023-11-18 22:40:56,363
SES0014582,U01170,17/11/2023 02:49,2023-11-20 10:47:05,287826
SES0014583,U01170,2023-09-10T08:14:04Z,10/09/2023 08:17,208
SES0014584,U01170,2023-10-30T18:42:22Z,2023-10-30T18:58:35Z,973
SES0014585,U01170,14/09/2023 16:34,2023-09-14T16:35:28Z,68
SES0014586,U01170,18/10/2023 02:18,18/10/2023 02:21,218
SES0014587,U01170,16/11/2023 17:17,16/11/2023 17:23,383
SES0014588,U01170,23/11/2023 19:54,2023-11-23 19:56:06,97
SES0014589,U01170,2023-11-14T08:45:54Z,2023-11-14 08:57:50,716
SES0014590,U01170,21/09/2023 21:12,2023-09-21T21:16:22Z,229
SES0014591,U01170,2024-01-06 06:45:39,2024-01-06T06:51:44Z,365
SES0014592,U01170,2023-12-03 16:34:56,2023-12-03T16:51:13Z,
SES0014593,U01170,09/08/2023 00:41,2023-08-09T00:43:44Z,118
SES0014594,U01170,2023-12-13T00:25:15Z,13/12/2023 00:29,246
SES0014595,U01170,02/01/2024 19:14,2024-01-02T19:16:35Z,123
SES0014596,U01170,2023-12-13 15:42:05,13/12/2023 15:43,69
SES0014597,U01170,2023-09-30T06:54:21Z,30/09/2023 06:55,93
SES0014598,U01170,2023-12-22 01:25:20,2023-12-22 01:32:56,456
SES0014599,U01170,2023-11-13T20:22:06Z,13/11/2023 20:22,11
SES0014600,U01170,2023-11-29 05:18:27,2023-11-29 05:25:43,436
SES0014601,U01170,2024-01-02T08:06:10Z,02/01/2024 08:07,56
SES0014602,U01170,2023-12-14 14:59:38,14/12/2023 15:01,86
SES0014603,U01170,2023-08-01 12:13:58,01/08/2023 12:25,705
SES0014604,U01170,23/12/2023 04:58,23/12/2023 05:02,241
SES0014605,U01170,2023-12-29T14:34:12Z,29/12/2023 14:43,567
SES0014606,U01170,16/09/2023 18:21,2023-09-16 18:30:22,529
SES0014607,U01170,2023-08-11T06:40:33Z,2023-08-11T06:40:45Z,12
SES0014608,U01170,2023-09-27T18:15:22Z,2023-09-27 18:16:50,88
SES0014609,U01170,28/08/2023 10:00,2023-08-28 10:02:07,80
SES0014610,U01170,2023-12-20T14:45:38Z,2023-12-20 14:46:31,53
SES0014611,U01170,2023-08-25T22:19:39Z,2023-08-25 22:28:11,512
SES0014612,U01170,2023-10-21 18:44:03,2023-10-21 18:46:07,124
SES0014613,U01170,2023-08-31T11:10:05Z,2023-08-31 11:15:15,310
SES0014614,U01170,2023-10-05 02:29:26,05/10/2023 02:31,95
SES0014615,U01170,27/07/2023 10:39,27/07/2023 10:41,121
SES0014616,U01170,11/09/2023 11:25,2023-09-11T11:26:49Z,108
SES0014617,U01170,2023-11-19 17:41:50,19/11/2023 17:42,
SES0014618,U01170,2023-08-15T01:49:33Z,15/08/2023 01:51,90
SES0014619,U01170,2023-10-10T03:50:59Z,10/10/2023 03:54,226
SES0014620,U01170,2023-08-27 17:41:24,2023-08-27 17:42:37,73
SES0014621,U01170,2023-10-07 04:57:12,2023-10-07T05:00:20Z,188
SES0014622,U01170,03/09/2023 17:38,2023-09-03T17:39:03Z,51
SES0014623,U01170,2023-08-19 09:28:52,19/08/2023 09:34,320
SES0014624,U01170,19/11/2023 14:25,19/11/2023 14:29,195
SES0014625,U01170,16/10/2023 08:47,2023-10-16 09:05:45,1110
SES0014626,U01170,2023-12-10T17:23:15Z,10/12/2023 17:33,601
SES0014627,U01170,23/07/2023 08:46,23/07/2023 09:10,
SES0014628,U01170,06/11/2023 09:35,2023-11-06T09:37:13Z,86
SES0014629,U01170,2023-09-24T05:41:32Z,2023-09-24T05:44:36Z,184
SES0014630,U01170,26/08/2023 21:05,2023-08-26T21:07:18Z,83
SES0014631,U01170,2023-10-26T02:37:06Z,26/10/2023 02:37,0
SES0014632,U01170,2023-09-11T02:32:13Z,2023-09-11T02:37:54Z,341
SES0014633,U01170,2024-01-09 04:07:32,09/01/2024 04:14,395
SES0014634,U01171,25/06/2024 13:06,25/06/2024 13:09,146
SES0014635,U01171,26/06/2024 19:28,26/06/2024 19:28,49
SES0014636,U01171,2024-06-27T21:29:13Z,27/06/2024 21:29,6
SES0014637,U01171,2024-06-26 20:36:13,2024-06-26T20:51:08Z,895
SES0014638,U01171,29/06/2024 04:51,2024-06-29T04:52:19Z,41
SES0014639,U01171,29/06/2024 15:24,29/06/2024 15:27,193
SES0014640,U01171,25/06/2024 14:15,2024-06-25T14:18:48Z,209
SES0014641,U01171,2024-06-25T10:54:13Z,25/06/2024 10:54,0
SES0014642,U01171,26/06/2024 06:36,2024-06-26T06:39:11Z,163
SES0014643,U01171,2024-06-28 10:53:16,2024-06-28 10:55:29,133
SES0014644,U01172,2024-06-19 19:31:43,2024-06-19T19:45:02Z,N/A
SES0014645,U01172,27/06/2024 19:46,2024-06-27T19:52:13Z,360
SES0014646,U01172,2024-05-28T23:12:02Z,2024-05-28 23:13:51,109
SES0014647,U01172,2024-06-13 03:01:20,2024-06-13T03:04:15Z,175
SES0014648,U01172,15/06/2024 19:42,15/06/2024 19:44,101
SES0014649,U01173,2024-05-29T03:22:38Z,2024-05-29 03:24:58,140
SES0014650,U01173,2024-05-30 21:58:18,2024-05-30 21:58:50,32
SES0014651,U01174,2024-04-01 01:27:56,01/04/2024 01:28,16
SES0014652,U01174,2023-11-03 11:41:33,2023-11-03T11:42:35Z,
SES0014653,U01174,2024-05-20 04:11:44,2024-05-20T04:11:44Z,0
SES0014654,U01174,2024-02-06 13:34:18,2024-02-06 13:34:36,18
SES0014655,U01174,28/05/2024 01:57,2024-05-28T01:59:59Z,121
SES0014656,U01174,2024-01-27 07:03:15,2024-01-27 07:04:12,N/A
SES0014657,U01174,2024-02-25 06:33:37,2024-02-25 06:35:39,122
SES0014658,U01174,11/05/2024 21:40,2024-05-11T21:46:02Z,307
SES0014659,U01174,07/02/2024 05:36,2024-02-07 06:59:47,5014
SES0014660,U01174,2024-03-19 19:38:20,2024-03-19T19:39:03Z,43
SES0014661,U01174,15/04/2024 22:16,2024-04-15 22:22:18,349
SES0014662,U01174,16/04/2024 18:16,16/04/2024 18:20,202
SES0014663,U01174,2024-05-24 20:59:00,2024-05-24 20:59:15,15
SES0014664,U01174,2024-05-31 08:27:52,31/05/2024 08:27,0
SES0014665,U01174,2024-01-22T10:41:13Z,22/01/2024 10:41,34
SES0014666,U01174,2023-11-04T13:18:45Z,2023-11-04 13:19:46,61
SES0014667,U01174,06/05/2024 09:17,2024-05-06 09:18:39,79
SES0014668,U01174,2023-11-12T14:27:18Z,2023-11-12T15:02:03Z,2085
SES0014669,U01174,2024-02-28 04:57:39,28/02/2024 04:59,109
SES0014670,U01174,2024-05-01T23:27:02Z,2024-05-01T23:30:21Z,199
SES0014671,U01174,2024-02-21 05:55:25,21/02/2024 06:02,N/A
SES0014672,U01174,2023-12-02T10:12:36Z,2023-12-02 10:32:33,1197
SES0014673,U01174,2024-01-13 06:27:34,13/01/2024 06:30,203
SES0014674,U01174,2024-01-28T15:18:41Z,28/01/2024 15:27,506
SES0014675,U01174,19/05/2024 20:16,21/05/2024 06:47,124251
SES0014676,U01174,31/03/2024 05:14,31/03/2024 05:15,57
SES0014677,U01174,2024-01-11 15:46:54,11/01/2024 15:48,71
SES0014678,U01174,05/01/2024 05:34,05/01/2024 05:36,121
SES0014679,U01174,2024-02-22 14:19:58,2024-02-25 14:19:08,259150
SES0014680,U01174,11/05/2024 03:08,2024-05-11T03:14:06Z,332
SES0014681,U01174,2024-03-29T23:25:59Z,2024-03-29T23:26:38Z,39
SES0014682,U01174,12/11/2023 12:02,2023-11-12 12:03:44,60
SES0014683,U01174,2024-06-16 16:55:59,2024-06-16T16:57:31Z,92
SES0014684,U01174,17/11/2023 05:59,17/11/2023 06:02,221
SES0014685,U01174,2024-04-19T06:40:34Z,2024-04-19 06:52:42,728
SES0014686,U01174,2024-04-13 06:31:58,13/04/2024 06:35,206
SES0014687,U01174,21/11/2023 11:08,2023-11-21 11:08:57,0
SES0014688,U01174,2024-05-18T09:30:22Z,2024-05-18 09:30:30,8
SES0014689,U01174,2024-06-09T13:45:42Z,2024-06-09T13:46:43Z,61
SES0014690,U01174,24/05/2024 04:56,2024-05-24T04:58:01Z,74
SES0014691,U01175,21/04/2024 09:56,21/04/2024 09:56,16
SES0014692,U01175,2024-04-17T15:32:14Z,17/04/2024 16:08,2168
SES0014693,U01175,15/01/2024 16:04,2024-01-15 16:04:39,2
SES0014694,U01175,2024-06-04T10:55:18Z,2024-06-04T11:03:53Z,515
SES0014695,U01175,02/04/2024 16:56,2024-04-02T16:57:58Z,104
SES0014696,U01175,05/05/2024 23:08,2024-05-05T23:20:24Z,737
SES0014697,U01175,2024-04-20T09:47:24Z,2024-04-20T09:50:12Z,N/A
SES0014698,U01175,2024-06-12 15:40:06,2024-06-12 15:52:25,739
SES0014699,U01175,2024-03-09 21:50:34,2024-03-09 21:51:05,31
SES0014700,U01175,19/02/2024 17:01,2024-02-19T17:02:44Z,65
SES0014701,U01176,30/05/2023 07:04,2023-05-30T07:31:25Z,1626
SES0014702,U01176,2023-05-31 00:54:13,2023-05-31 00:59:55,342
SES0014703,U01176,2023-05-28T05:31:12Z,2023-05-28T05:40:15Z,543
SES0014704,U01176,2023-05-28T00:13:03Z,2023-05-28T00:26:27Z,804
SES0014705,U01176,31/05/2023 14:03,2023-05-31 14:03:32,13
SES0014706,U01177,2023-04-20T18:59:09Z,20/04/2023 18:59,31
SES0014707,U01177,2023-03-24T18:00:30Z,2023-03-24T18:01:13Z,43
SES0014708,U01177,2023-07-05 08:05:09,2023-07-05T08:09:22Z,253
SES0014709,U01177,07/07/2023 11:08,2023-07-07 11:16:49,518
SES0014710,U01177,2023-06-06T19:30:24Z,06/06/2023 19:31,39
SES0014711,U01177,2023-05-26T10:46:11Z,2023-05-26 10:49:45,214
SES0014712,U01177,2023-02-13T05:34:58Z,2023-02-13T05:35:42Z,44
SES0014713,U01177,20/05/2023 02:40,2023-05-20 02:46:32,N/A
SES0014714,U01177,28/02/2023 12:12,28/02/2023 12:12,18
SES0014715,U01177,11/04/2023 21:45,11/04/2023 21:45,0
SES0014716,U01177,2023-03-31 15:09:13,2023-03-31 15:09:51,38
SES0014717,U01177,2023-07-02T06:41:26Z,02/07/2023 06:43,115
SES0014718,U01177,2023-05-18 07:38:55,18/05/2023 07:44,314
SES0014719,U01177,20/04/2023 13:34,2023-04-20T13:35:07Z,52
SES0014720,U01177,17/02/2023 23:31,2023-02-17T23:32:52Z,63
SES0014721,U01177,16/03/2023 15:48,2023-03-16 15:52:05,211
SES0014722,U01177,2023-02-24T14:36:01Z,24/02/2023 14:36,33
SES0014723,U01177,2023-04-03 20:57:55,03/04/2023 20:58,14
SES0014724,U01177,2023-03-15 07:56:05,2023-03-15T08:07:05Z,660
SES0014725,U01177,2023-07-08 23:01:41,08/07/2023 23:05,212
SES0014726,U01178,2024-01-18 21:15:52,2024-01-18 21:16:12,20
SES0014727,U01178,20/01/2024 13:54,2024-01-20T13:57:08Z,188
SES0014728,U01178,2024-01-19T04:20:40Z,2024-01-19 04:21:45,
SES0014729,U01178,2024-01-19T08:13:27Z,19/01/2024 08:15,130
SES0014730,U01178,24/01/2024 20:23,2024-01-24T20:23:28Z,17
SES0014731,U01179,2023-10-26T10:55:17Z,2023-10-26T10:56:54Z,97
SES0014732,U01179,27/10/2023 23:48,27/10/2023 23:58,602
SES0014733,U01179,2023-10-04 15:42:16,04/10/2023 15:42,37
SES0014734,U01180,27/08/2023 08:02,2023-08-27 08:05:49,222
SES0014735,U01180,2023-07-04T12:25:37Z,2023-07-04 12:25:57,20
SES0014736,U01180,02/09/2023 11:24,2023-09-02 11:26:21,109
SES0014737,U01180,2023-08-23T05:46:40Z,23/08/2023 05:49,N/A
SES0014738,U01180,2023-07-14T15:14:06Z,14/07/2023 15:15,58
SES0014739,U01180,2023-09-08T21:14:48Z,2023-09-08 21:17:07,139
SES0014740,U01180,21/07/2023 23:41,21/07/2023 23:42,71
SES0014741,U01180,2023-07-30T22:08:09Z,30/07/2023 22:10,148
SES0014742,U01180,05/09/2023 23:43,05/09/2023 23:44,56
SES0014743,U01180,27/08/2023 19:37,27/08/2023 19:41,271
SES0014744,U01182,2024-06-07 07:02:33,2024-06-07 07:04:32,119
SES0014745,U01183,2023-12-28T06:06:08Z,2023-12-28 06:08:48,160
SES0014746,U01183,2024-01-12T21:06:29Z,2024-01-16 00:09:27,270178
SES0014747,U01183,2024-01-12 17:50:20,2024-01-12 17:53:40,200
SES0014748,U01183,2024-02-08T12:44:23Z,2024-02-08 12:44:58,35
